Laglista,Section Number,Section Name,Index,SFS Number,Amendment SFS,Document Name,Notisum Comment,Summary (Så här påverkas vi),Compliance,Link
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2008:567","SFS 2025:736","Diskrimineringslag (2008:567)","Syftet med denna lag är att motverka diskriminering och på andra sätt främja lika rättigheter och möjligheter oavsett kön, könsöverskridande identitet eller uttryck, etnisk tillhörighet, religion eller annan trosuppfattning, funktionsnedsättning, sexuell läggning eller ålder. Lagen består, enkelt uttryckt, av två delar vilka är förbudet mot diskriminering samt det förebyggande arbetet mot diskriminering.","Vi ska ge alla patienter ett likvärdigt bemötande, oavsett kön, könsöverskridande identitet, etnisk tillhörighet, religion, funktionsnedsättning, sexuell läggning eller ålder. Det innebär att vi måste vara medvetna om risken för diskriminering i allt från kommunikation och bemötande till tillgång till vård. Vi behöver agera om någon upplever sig diskriminerad i kontakten med vården och bidra till ett tryggt, respektfullt och inkluderande vårdmöte för alla.","","https://www.notisum.se/rn/document/?id=20080567"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2008:360","SFS 2022:924","Patientdataförordning (2008:360)","Förordningen reglerar behandlingen av personuppgifter inom hälso- och sjukvården som är automatiserad och omfattas av patientdatalagen och lagen om sammanhållen vård- och omsorgsdokumentation. Socialstyrelsen ges befogenhet att utfärda föreskrifter om behörighet, säkerhetsåtgärder och dokumentation av elektronisk åtkomst. Integritetsskyddsmyndigheten får också utfärda föreskrifter för att skydda patienternas identitet. Frågor om medgivande till behandling prövas av Integritetsskyddsmyndigheten.","Vi hanterar personuppgifter i elektroniska system och måste se till att åtkomsten är spårbar, behörighetsstyrd och säker. Det innebär att endast behörig personal får ta del av patientuppgifter, och all åtkomst ska kunna följas upp i efterhand. Vi behöver känna till hur uppgifter får delas inom sammanhållen vård- och omsorgsdokumentation och respektera patientens rätt att säga nej till delning. Alla som arbetar med patientuppgifter ska vara medvetna om hur integritetsskyddet upprätthålls i praktiken.","","https://www.notisum.se/rn/document/?id=20080360"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2008:355","SFS 2024:241","Patientdatalag (2008:355)","Hantering av patientjournaler, inloggning i journalsystemet och hantering av personuppgifter. Övergripande regler om informationshantering om patienter inom hälso- och sjukvård. Upphäver Patientjournallagen (1985:562) och Lag (1998:544) om vårdregister. Mer detaljerade regler finns i Patientdataförordningen (2008:360).","Vi dokumenterar och hanterar patientuppgifter enligt patientdatalagen. Det innebär att vi måste se till att uppgifterna i journalen är korrekta, relevanta och skyddade från obehörig åtkomst. Alla inloggningar i journalsystemet ska kunna spåras, och bara den som deltar i vården av patienten får ta del av uppgifterna. Vi ska också informera patienten om rätten att läsa sin journal, spärra uppgifter eller se vem som haft åtkomst. Dokumentationen är en central del av patientsäkerheten.","","https://www.notisum.se/rn/document/?id=20080355"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 1998:543","SFS 2018:439","Lag (1998:543)","Lagen möjliggör automatiserad behandling av personuppgifter i hälsodataregister av en central förvaltningsmyndighet inom hälso- och sjukvården, som är personuppgiftsansvarig. Behandlingen av uppgifter får ske för statistik, uppföljning, utvärdering, kvalitetssäkring, forskning och epidemiologiska studier. Endast nödvändiga uppgifter får ingå i registret, och direktåtkomst till uppgifterna är begränsad till den personuppgiftsansvarige. Utlämnande av uppgifter för automatiserad behandling är tillåtet endast för angivna ändamål. Regler om sekretess och uppgiftsskyldighet för vårdgivare finns också.","Vi lämnar uppgifter till hälsodataregister som används för exempelvis statistik, forskning och uppföljning av vårdens kvalitet. Det innebär att vi måste se till att bara relevanta och nödvändiga uppgifter förs över, och att patienternas integritet skyddas. Vi har en skyldighet att rapportera enligt gällande regelverk, men ingen direktåtkomst till uppgifterna i registren. Utlämnande sker endast för angivna ändamål och under sekretess. Vår dokumentation blir en viktig del av den nationella kunskapsbildningen.","","https://www.notisum.se/rn/document/?id=19980543"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 1996:799","SFS 2021:364","Patientskadelag (1996:799)","Lagen reglerar rätten till patientskadeersättning och ålägger vårdgivare att ha en patientförsäkring som täcker sådana skador. Den omfattar även personer som deltar i medicinsk forskning eller donerar organ. Ersättning ges för skador orsakade av vårdåtgärder, felaktig diagnostisering, eller medicintekniska produkter, med vissa undantag. Patientskadeersättning är begränsad till ett visst belopp och vårdgivare är skyldiga att ha försäkring. Om flera försäkringar täcker samma skada, svarar de solidariskt. Tidsfrister för att väcka talan om ersättning är satta, och det finns bestämmelser för återkrav och preskription.","Vi ska ha en patientförsäkring som täcker skador som kan uppstå i samband med vård, exempelvis på grund av felbehandling, bristande rutiner eller bristfälliga medicintekniska produkter. Patienter har rätt att ansöka om ersättning om de drabbas av en sådan skada. Det gäller även deltagare i forskning eller personer som donerar organ. Vårt ansvar är att informera patienten om möjligheten till ersättning och se till att skador anmäls och hanteras enligt gällande regler.","","https://www.notisum.se/rn/document/?id=19960799"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 1994:1219","SFS 2025:93","Lag (1994:1219)","Inkorporerar Europakonventionen i svensk lag. Europakonventionen tillkom för att lagstadga FN:s universella deklaration om de mänskliga rättigheterna. Ingen annan lag eller föreskrift får meddelas i strid mot Europakonventionen. Konventionens ställning kan beskrivas som överordnad svensk lag men underordnad de svenska grundlagarna.","Vi måste säkerställa att all vår verksamhet, från bemötande till journalföring och behandling,  respekterar de mänskliga rättigheter som slås fast i Europakonventionen. Det innebär bland annat att vi ska skydda patientens integritet, kroppsliga och psykiska integritet, rätt till liv, förbud mot diskriminering, och rätten till en rättvis process vid klagomål. Vår dokumentation, kommunikation och vårdplanering måste kunna motiveras utifrån dessa grundläggande rättigheter.","","https://www.notisum.se/rn/document/?id=19941219"
"Hälsa och sjukvård","00","UNCATEGORIZED","","HSLF-FS 2018:43","","BeteckningHSLF-FS 2018:43HSLF-FS 2025:59Socialstyrelsens föreskrifter om behörighet för sjukskötersk","Dokumentet reglerar behörigheten för sjuksköterskor att förskriva och ordinera läkemedel, inklusive specifika krav på utbildning och kompetens. Sjuksköterskor måste uppfylla vissa utbildningskrav för att få förskrivningsrätt, vilket inkluderar kurser i farmakologi och sjukdomslära. Det anges också att sjuksköterskor med specialistutbildning har rätt att ordinera läkemedel för vaccination enligt gällande vaccinationsprogram. Vidare definieras rutiner för bedömning av sjuksköterskors kompetens och förskrivning av specifika läkemedel, såsom naloxon, vilket kan förskrivas under vissa förutsättningar. Verksamhetschefer ansvarar för att säkerställa att nödvändiga processer och rutiner finns på plats.","Vi behöver säkerställa att våra sjuksköterskor som förskriver läkemedel uppfyller de formella utbildningskraven och har rätt kompetens. Det gäller både allmän och specialistutbildning, särskilt för uppgifter som att ordinera läkemedel vid vaccination eller förskriva naloxon. Vi ska ha rutiner på plats för att dokumentera behörighet och bedöma kompetens, och det är vårt ansvar att se till att dessa uppgifter är korrekt fördelade inom verksamheten.","","https://www.notisum.se/rn/document/?id=SOCB8043"
"Hälsa och sjukvård","00","UNCATEGORIZED","","HSLF-FS 2017:37","","BeteckningHSLF-FS 2017:37HSLF-FS 2025:61Socialstyrelsens föreskrifter och allmänna råd om ordination","Dokumentet beskriver föreskrifter och allmänna råd för ordination och hantering av läkemedel inom hälso- och sjukvården. Det fastställer regler för behörighet att ordinera, administrera och hantera läkemedel, inklusive rutiner för kvalitetskontroll och dokumentation. Det betonar vikten av att anpassa läkemedelsbehandlingar efter patientens individuella behov och säkerställa att läkemedel förvaras och hanteras på ett säkert sätt. Det innehåller också riktlinjer för läkemedelsgenomgångar, särskilt för äldre patienter och de med läkemedelsrelaterade problem. Dessutom regleras delegering av uppgifter och samverkan mellan olika vårdgivare.","Vi behöver ha tydliga rutiner för ordination, administrering och hantering av läkemedel. Det innebär att endast behörig personal får ordinera och ge läkemedel, att delegering sker enligt fastställda kriterier, och att läkemedel hanteras säkert och korrekt. Vi ska dokumentera alla läkemedelsåtgärder noggrant, genomföra läkemedelsgenomgångar vid behov, särskilt för äldre, och se till att behandlingen anpassas efter patientens individuella behov. Samverkan mellan olika vårdgivare ska vara väl organiserad.","","https://www.notisum.se/rn/document/?id=SOCB7037"
"Hälsa och sjukvård","00","UNCATEGORIZED","","HSLF-FS 2025:49","","Folkhälsomyndighetens föreskrifter om lustgasDessa föreskrifter kompletterar bestämmelser i lagen (2025:621)","Dessa föreskrifter kompletterar bestämmelser i lagen (2025:621) om lustgas och förordningen (2025:623) om lustgas. Föreskrifterna ska tillämpas vid detaljhandel och utlämning av lustgas, samt vid privatpersoners införsel av lustgas. Föreskrifterna innehåller bestämmelser om undantag från mängdbegränsning, kontroll av att mottagaren är näringsidkare, anmälan av detaljhandel och egenkontrollprogram. Ikraftträdande 1 juli 2025","Vi måste identifiera och bedöma risker med användning av lustgas, vidta tekniska och organisatoriska åtgärder för att begränsa exponering samt ha rutiner för mätning, dokumentation och uppföljning. Personal som kan utsättas för lustgas ska få information och utbildning om riskerna samt hur exponering kan undvikas.","","https://www.notisum.se/rn/document/?id=FMFC5049"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2021:67","SFS 2025:925","Förordning (2021:67)","Förordningen reglerar den nationella läkemedelslistan och ger E-hälsomyndigheten rätt att fastställa avgifter kopplade till denna lista. Socialstyrelsen får också utfärda föreskrifter angående koder för ordinationsorsaker. Denna förordning ersätter tidigare förordningar om receptregister och läkemedelsförteckning.","Vi använder den nationella läkemedelslistan när vi ordinerar, expedierar och följer upp patienters läkemedelsbehandling. All relevant information om ordinationer och uthämtade läkemedel dokumenteras i listan, vilket gör det lättare för oss att få en samlad bild av en patients behandling. Vi behöver säkerställa att uppgifter registreras korrekt och att vi följer aktuella kodsystem för ordinationsorsak. Det underlättar samverkan mellan vårdgivare och bidrar till en säkrare läkemedelsanvändning.","","https://www.notisum.se/rn/document/?id=20210067"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2018:1212","SFS 2025:921","Lag (2018:1212)","Lagen om nationell läkemedelslista syftar till att skapa ett automatiserat register över förskrivna och expedierade läkemedel och andra varor för människor, administrerat av E-hälsomyndigheten. Lagen reglerar hur personuppgifter får behandlas och specificerar syften för registrering, såsom läkemedelsförskrivning och vårdbehandling. Den fastställer även regler för direktåtkomst till uppgifter för hälso- och sjukvårdspersonal och expedierande apotek, med krav på samtycke i vissa fall. Lagen ersätter tidigare lagar om receptregister och läkemedelsförteckning, och överförda uppgifter får behandlas enligt de nya bestämmelserna. Ikraftträdande är den 1 maj 2021 för de flesta bestämmelser, medan vissa träder i kraft den 1 december 2025.","När vi förskriver eller följer upp läkemedel för våra patienter använder vi uppgifter från den nationella läkemedelslistan. Informationen ger oss en samlad och aktuell bild av patientens läkemedelsanvändning, vilket stärker patientsäkerheten och möjliggör bättre behandlingsbeslut. Vi måste säkerställa att åtkomst sker på rätt grunder och att eventuellt samtycke dokumenteras när det krävs. Uppgifterna används även i samverkan med apotek och andra vårdgivare, vilket förutsätter korrekt hantering av personuppgifter enligt lagen.","","https://www.notisum.se/rn/document/?id=20181212"
"Hälsa och sjukvård","00","UNCATEGORIZED","","SFS 2015:458","SFS 2023:288","Läkemedelsförordning (2015:458)","Förordningen kompletterar läkemedelslagen och reglerar godkännande, registrering och försäljning av läkemedel inom EES. Den omfattar även veterinärmedicinska läkemedel och traditionella växtbaserade humanläkemedel. Förordningen specificerar undantag från dokumentationskrav och villkor för godkännande av läkemedel. Läkemedelsverket ansvarar för säkerhetsövervakning och hantering av biverkningar, samt för att utfärda intyg och tillstånd för tillverkning och import. Förordningen fastställer också tidsfrister för beslut och reglerar kliniska prövningar på människor och djur. Den innehåller bestämmelser om sanktionsavgifter och föreskrifter om läkemedel som omfattas av sjukhusundantag.","När vi använder, beställer eller följer upp läkemedel inom vården påverkas vi direkt av Läkemedelsförordningen. Den styr hur läkemedel får godkännas, tillverkas och hanteras ? inklusive vissa undantag som gäller för sjukhus. Vi behöver känna till vad som gäller för kliniska prövningar, hur biverkningar ska rapporteras till Läkemedelsverket och vilka regler som gäller för växtbaserade och särskilt godkända läkemedel. Det bidrar till att läkemedelsanvändningen hos oss är säker, korrekt och följer gällande tillstånd.","","https://www.notisum.se/rn/document/?id=20150458"
